source_id	source_spec	bundle_uuid	bundle_version	file_document_id	file_type	file_name	file_format	read_index	file_size	file_uuid	file_version	file_crc32c	file_sha256	file_content_type	file_drs_uri	file_url	cell_suspension.provenance.document_id	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_process.provenance.document_id	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	library_preparation_protocol.nucleic_acid_source	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	project.estimated_cell_count	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.development_stage	donor_organism.diseases	donor_organism.organism_age	cell_line.provenance.document_id	cell_line.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id	sequencing_input.provenance.document_id	sequencing_input.biomaterial_core.biomaterial_id	sequencing_input_type
cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8	tdr:datarepo-fc1febb7:snapshot/hca_prod_daa371e81ec343ef924f896d901eab6f__20220519_dcp2_20230314_dcp25:/0	2add2796-1ae0-43a6-b795-6ae5200f9e84	2022-05-16T14:37:15.192000Z	00de6a47-6026-4910-aa8d-453a14b283f7	sequence_file	SRR15736917_1.fastq.gz	fastq.gz	read1	4646838539	bffd8659-fc18-4765-9f0f-bcb9a56dc500	2022-04-21T23:08:38.314000Z	2b02389d	17c1ff01c484a20a7cf3da1077abe732c7a6fb47a06cdb441956b529e5957311	application/gzip; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8_c3f7e8f2-4b78-487a-9690-43a2bc81c212	https://service.azul.data.humancellatlas.org/repository/files/bffd8659-fc18-4765-9f0f-bcb9a56dc500?catalog=dcp30&version=2022-04-21T23%3A08%3A38.314000Z	ea51d9ca-74a1-4117-ac97-0ac6a590769d	SRX12030187		acinar cell || endothelial || leukocyte || pancreatic A cell || pancreatic B cell || pancreatic D cell || pancreatic PP cell || pancreatic ductal cell || pancreatic epsilon cell || pancreatic stellate cell	2add2796-1ae0-43a6-b795-6ae5200f9e84	Illumina NovaSeq 6000	False	10x 3' v2	single cell	daa371e8-1ec3-43ef-924f-896d901eab6f	HudsonAlpha Institute for Biotechnology || Imagine Pharma || Stanford University || University of Alberta || University of California, Santa Cruz || University of Michigan || Vanderbilt Center for Stem Cell Biology || Vanderbilt University Medical Center || Vanderbilt University School of Medicine	Alberta Diabetes Institute and Department of Pharmacology || Creative Data Solutions || Department of Bioengineering || Department of Computational Medicine and Bioinformatics || Department of Molecular Physiology and Biophysics || Division of Diabetes, Endocrinology and Metabolism, Department of Medicine || Human Cell Atlas Data Coordination Platform	scHumanPancreaticIslets	Combinatorial transcription factor profiles predict mature and functional human islet α and β cells	44953	1e6ddf12-9d1d-460d-b7c8-253c75ee183a	normal	pancreas	islet of Langerhans		male	DON184	272fe70e-868b-4f94-9cfd-641ef6480427	Homo sapiens	adolescent stage	normal	14.0 year							specimens	1e6ddf12-9d1d-460d-b7c8-253c75ee183a	islet_specimen_1	ea51d9ca-74a1-4117-ac97-0ac6a590769d	SRX12030187	cell_suspension
cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8	tdr:datarepo-fc1febb7:snapshot/hca_prod_daa371e81ec343ef924f896d901eab6f__20220519_dcp2_20230314_dcp25:/0	dd2ee29c-3f27-4dcc-bb7a-10b780b5d536	2022-05-16T14:37:15.192000Z	0428bda5-9c28-4e4f-806c-fe52d7b54798	sequence_file	SRR15736877_3.fastq.gz	fastq.gz	index1	466023570	e263c351-c895-43e1-9c8b-f29f9865e475	2022-04-21T23:08:35.117000Z	3fc9ab40	a976b099f03c821767001c28d90d9e79b35a4f0e4a5ce10b8c4462f19a748a5c	application/gzip; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8_28d62e3d-1112-4f41-95ff-d1a1be167bb8	https://service.azul.data.humancellatlas.org/repository/files/e263c351-c895-43e1-9c8b-f29f9865e475?catalog=dcp30&version=2022-04-21T23%3A08%3A35.117000Z	ad8a945f-a139-4d15-966f-d302b96cf581	SRX12030177		acinar cell || endothelial || leukocyte || pancreatic A cell || pancreatic B cell || pancreatic D cell || pancreatic PP cell || pancreatic ductal cell || pancreatic epsilon cell || pancreatic stellate cell	dd2ee29c-3f27-4dcc-bb7a-10b780b5d536	Illumina NovaSeq 6000	False	10x 3' v2	single cell	daa371e8-1ec3-43ef-924f-896d901eab6f	HudsonAlpha Institute for Biotechnology || Imagine Pharma || Stanford University || University of Alberta || University of California, Santa Cruz || University of Michigan || Vanderbilt Center for Stem Cell Biology || Vanderbilt University Medical Center || Vanderbilt University School of Medicine	Alberta Diabetes Institute and Department of Pharmacology || Creative Data Solutions || Department of Bioengineering || Department of Computational Medicine and Bioinformatics || Department of Molecular Physiology and Biophysics || Division of Diabetes, Endocrinology and Metabolism, Department of Medicine || Human Cell Atlas Data Coordination Platform	scHumanPancreaticIslets	Combinatorial transcription factor profiles predict mature and functional human islet α and β cells	44953	02087ea7-aa5a-41c0-9cb5-bf0689ee7554	normal	pancreas	islet of Langerhans		female	SAMN08768783	32d9e2ac-6cb0-48bf-8ec2-0c81379c6e2b	Homo sapiens	human adult stage	normal	59.0 year							specimens	02087ea7-aa5a-41c0-9cb5-bf0689ee7554	islet_specimen_4	ad8a945f-a139-4d15-966f-d302b96cf581	SRX12030177	cell_suspension
cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8	tdr:datarepo-fc1febb7:snapshot/hca_prod_daa371e81ec343ef924f896d901eab6f__20220519_dcp2_20230314_dcp25:/0	98932552-e64f-4e6b-b739-3fb75bf91743	2022-05-16T14:37:15.192000Z	0a6f1b35-65ae-4dc0-993a-88441cef8d94	sequence_file	SRR15736892_2.fastq.gz	fastq.gz	read2	1882327100	5f8d951f-3ff4-489c-b81d-55f1a764bc3c	2022-04-21T23:08:36.722000Z	98e08159	74994f0ca2394d7c3983dfe645b3fdea9cd3b6c420e39938c7cb6839a665ffe2	application/gzip; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8_54096ae9-ad5f-43e3-b273-8beff35394d0	https://service.azul.data.humancellatlas.org/repository/files/5f8d951f-3ff4-489c-b81d-55f1a764bc3c?catalog=dcp30&version=2022-04-21T23%3A08%3A36.722000Z	1087092a-cdb0-4afc-8cb2-c97d69c69b5a	SRX12030181		acinar cell || endothelial || leukocyte || pancreatic A cell || pancreatic B cell || pancreatic D cell || pancreatic PP cell || pancreatic ductal cell || pancreatic epsilon cell || pancreatic stellate cell	98932552-e64f-4e6b-b739-3fb75bf91743	Illumina NovaSeq 6000	False	10x 3' v2	single cell	daa371e8-1ec3-43ef-924f-896d901eab6f	HudsonAlpha Institute for Biotechnology || Imagine Pharma || Stanford University || University of Alberta || University of California, Santa Cruz || University of Michigan || Vanderbilt Center for Stem Cell Biology || Vanderbilt University Medical Center || Vanderbilt University School of Medicine	Alberta Diabetes Institute and Department of Pharmacology || Creative Data Solutions || Department of Bioengineering || Department of Computational Medicine and Bioinformatics || Department of Molecular Physiology and Biophysics || Division of Diabetes, Endocrinology and Metabolism, Department of Medicine || Human Cell Atlas Data Coordination Platform	scHumanPancreaticIslets	Combinatorial transcription factor profiles predict mature and functional human islet α and β cells	44953	d45aee04-cc57-45fc-b9f5-cf5d976b0172	normal	pancreas	islet of Langerhans		female	R232	5fbbb484-3c8c-48d5-862d-62048e80dad2	Homo sapiens	human adult stage	normal	66.0 year							specimens	d45aee04-cc57-45fc-b9f5-cf5d976b0172	islet_specimen_5	1087092a-cdb0-4afc-8cb2-c97d69c69b5a	SRX12030181	cell_suspension
cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8	tdr:datarepo-fc1febb7:snapshot/hca_prod_daa371e81ec343ef924f896d901eab6f__20220519_dcp2_20230314_dcp25:/0	21547bf2-4de3-47cd-8ea2-defd3552e22a	2022-05-16T14:37:15.192000Z	0c8f715f-06f4-4d08-9b69-85b435453a89	sequence_file	SRR15736912_2.fastq.gz	fastq.gz	read2	6394591982	0f46910c-1f59-4862-843e-f49c0289cb79	2022-04-21T23:08:38.069000Z	22caeea0	e6ac0800c3d0310cccb978f42a0ec1ec53d866435d5edb97f16a1dbde6ab8dda	application/gzip; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8_5563a1e1-2e8a-40b2-8ba6-201e11a9d27e	https://service.azul.data.humancellatlas.org/repository/files/0f46910c-1f59-4862-843e-f49c0289cb79?catalog=dcp30&version=2022-04-21T23%3A08%3A38.069000Z	6eb85179-43d8-4a7f-87bd-072cabeee204	SRX12030186		acinar cell || endothelial || leukocyte || pancreatic A cell || pancreatic B cell || pancreatic D cell || pancreatic PP cell || pancreatic ductal cell || pancreatic epsilon cell || pancreatic stellate cell	21547bf2-4de3-47cd-8ea2-defd3552e22a	Illumina NovaSeq 6000	False	10x 3' v2	single cell	daa371e8-1ec3-43ef-924f-896d901eab6f	HudsonAlpha Institute for Biotechnology || Imagine Pharma || Stanford University || University of Alberta || University of California, Santa Cruz || University of Michigan || Vanderbilt Center for Stem Cell Biology || Vanderbilt University Medical Center || Vanderbilt University School of Medicine	Alberta Diabetes Institute and Department of Pharmacology || Creative Data Solutions || Department of Bioengineering || Department of Computational Medicine and Bioinformatics || Department of Molecular Physiology and Biophysics || Division of Diabetes, Endocrinology and Metabolism, Department of Medicine || Human Cell Atlas Data Coordination Platform	scHumanPancreaticIslets	Combinatorial transcription factor profiles predict mature and functional human islet α and β cells	44953	1e6ddf12-9d1d-460d-b7c8-253c75ee183a	normal	pancreas	islet of Langerhans		male	DON184	272fe70e-868b-4f94-9cfd-641ef6480427	Homo sapiens	adolescent stage	normal	14.0 year							specimens	1e6ddf12-9d1d-460d-b7c8-253c75ee183a	islet_specimen_1	6eb85179-43d8-4a7f-87bd-072cabeee204	SRX12030186	cell_suspension
cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8	tdr:datarepo-fc1febb7:snapshot/hca_prod_daa371e81ec343ef924f896d901eab6f__20220519_dcp2_20230314_dcp25:/0	19aabf54-253e-43f6-8efd-990e20b74e85	2022-05-16T14:37:15.192000Z	0fe490d8-961c-4232-a0c0-db046024a364	sequence_file	SRR15736868_3.fastq.gz	fastq.gz	index1	572039766	8e256b4f-2ecf-43a3-9272-d80004d81c00	2022-04-21T23:08:34.608000Z	c1a1d051	78fe052cebb96c53b6444f4941ea1c394d1e6c8b5942b21330e20bab3fd87740	application/gzip; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8_8fa6cd51-dc92-4ee5-9625-77adeb539f5b	https://service.azul.data.humancellatlas.org/repository/files/8e256b4f-2ecf-43a3-9272-d80004d81c00?catalog=dcp30&version=2022-04-21T23%3A08%3A34.608000Z	6cd8350e-d1f0-466d-ba85-fb1b15b360bb	SRX12030175		acinar cell || endothelial || leukocyte || pancreatic A cell || pancreatic B cell || pancreatic D cell || pancreatic PP cell || pancreatic ductal cell || pancreatic epsilon cell || pancreatic stellate cell	19aabf54-253e-43f6-8efd-990e20b74e85	Illumina NovaSeq 6000	False	10x 3' v2	single cell	daa371e8-1ec3-43ef-924f-896d901eab6f	HudsonAlpha Institute for Biotechnology || Imagine Pharma || Stanford University || University of Alberta || University of California, Santa Cruz || University of Michigan || Vanderbilt Center for Stem Cell Biology || Vanderbilt University Medical Center || Vanderbilt University School of Medicine	Alberta Diabetes Institute and Department of Pharmacology || Creative Data Solutions || Department of Bioengineering || Department of Computational Medicine and Bioinformatics || Department of Molecular Physiology and Biophysics || Division of Diabetes, Endocrinology and Metabolism, Department of Medicine || Human Cell Atlas Data Coordination Platform	scHumanPancreaticIslets	Combinatorial transcription factor profiles predict mature and functional human islet α and β cells	44953	d2ee49fb-5c87-4557-bcfa-3b6d99843cdf	normal	pancreas	islet of Langerhans		male	SAMN08768781	54469fe3-ec38-4d6f-b6c9-3f891839a50b	Homo sapiens	human adult stage	normal	50.0 year							specimens	d2ee49fb-5c87-4557-bcfa-3b6d99843cdf	islet_specimen_3	6cd8350e-d1f0-466d-ba85-fb1b15b360bb	SRX12030175	cell_suspension
cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8	tdr:datarepo-fc1febb7:snapshot/hca_prod_daa371e81ec343ef924f896d901eab6f__20220519_dcp2_20230314_dcp25:/0	19aabf54-253e-43f6-8efd-990e20b74e85	2022-05-16T14:37:15.192000Z	128919cc-8fd9-45e8-916f-ff1953398020	sequence_file	SRR15736964_1.fastq.gz	fastq.gz	read1	1111464295	b3316d0d-1850-4aca-a4bf-a2174a6553f7	2022-04-21T23:09:02.722000Z	0c36f2da	9ebf409b01b63654441fbbbae8174c1fcb724e0b8850a88d294c2d424191112a	application/gzip; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8_12287923-88b8-490f-8824-73e83a6aebcd	https://service.azul.data.humancellatlas.org/repository/files/b3316d0d-1850-4aca-a4bf-a2174a6553f7?catalog=dcp30&version=2022-04-21T23%3A09%3A02.722000Z	6cd8350e-d1f0-466d-ba85-fb1b15b360bb	SRX12030175		acinar cell || endothelial || leukocyte || pancreatic A cell || pancreatic B cell || pancreatic D cell || pancreatic PP cell || pancreatic ductal cell || pancreatic epsilon cell || pancreatic stellate cell	19aabf54-253e-43f6-8efd-990e20b74e85	Illumina NovaSeq 6000	False	10x 3' v2	single cell	daa371e8-1ec3-43ef-924f-896d901eab6f	HudsonAlpha Institute for Biotechnology || Imagine Pharma || Stanford University || University of Alberta || University of California, Santa Cruz || University of Michigan || Vanderbilt Center for Stem Cell Biology || Vanderbilt University Medical Center || Vanderbilt University School of Medicine	Alberta Diabetes Institute and Department of Pharmacology || Creative Data Solutions || Department of Bioengineering || Department of Computational Medicine and Bioinformatics || Department of Molecular Physiology and Biophysics || Division of Diabetes, Endocrinology and Metabolism, Department of Medicine || Human Cell Atlas Data Coordination Platform	scHumanPancreaticIslets	Combinatorial transcription factor profiles predict mature and functional human islet α and β cells	44953	d2ee49fb-5c87-4557-bcfa-3b6d99843cdf	normal	pancreas	islet of Langerhans		male	SAMN08768781	54469fe3-ec38-4d6f-b6c9-3f891839a50b	Homo sapiens	human adult stage	normal	50.0 year							specimens	d2ee49fb-5c87-4557-bcfa-3b6d99843cdf	islet_specimen_3	6cd8350e-d1f0-466d-ba85-fb1b15b360bb	SRX12030175	cell_suspension
cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8	tdr:datarepo-fc1febb7:snapshot/hca_prod_daa371e81ec343ef924f896d901eab6f__20220519_dcp2_20230314_dcp25:/0	a5c9dd78-620f-44d6-913a-28e1d9d1cb03	2022-05-16T14:37:15.192000Z	12eb15ec-528a-4711-9fe6-7531ac63147e	sequence_file	SRR15736883_1.fastq.gz	fastq.gz	read1	581918879	4f9f2e25-72ae-42f0-8046-afe871e21c21	2022-04-21T23:08:35.932000Z	1ce8dc44	2dc5e478a97652f9645f79d2a0830935cf8fc259d017d8e801858d94578206e5	application/gzip; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8_b1fe9433-a86c-4678-a5a5-d8b59d68d523	https://service.azul.data.humancellatlas.org/repository/files/4f9f2e25-72ae-42f0-8046-afe871e21c21?catalog=dcp30&version=2022-04-21T23%3A08%3A35.932000Z	8e1f16a8-f6cb-413e-9ef5-86710253dcd8	SRX12030179		acinar cell || endothelial || leukocyte || pancreatic A cell || pancreatic B cell || pancreatic D cell || pancreatic PP cell || pancreatic ductal cell || pancreatic epsilon cell || pancreatic stellate cell	a5c9dd78-620f-44d6-913a-28e1d9d1cb03	Illumina NovaSeq 6000	False	10x 3' v2	single cell	daa371e8-1ec3-43ef-924f-896d901eab6f	HudsonAlpha Institute for Biotechnology || Imagine Pharma || Stanford University || University of Alberta || University of California, Santa Cruz || University of Michigan || Vanderbilt Center for Stem Cell Biology || Vanderbilt University Medical Center || Vanderbilt University School of Medicine	Alberta Diabetes Institute and Department of Pharmacology || Creative Data Solutions || Department of Bioengineering || Department of Computational Medicine and Bioinformatics || Department of Molecular Physiology and Biophysics || Division of Diabetes, Endocrinology and Metabolism, Department of Medicine || Human Cell Atlas Data Coordination Platform	scHumanPancreaticIslets	Combinatorial transcription factor profiles predict mature and functional human islet α and β cells	44953	d45aee04-cc57-45fc-b9f5-cf5d976b0172	normal	pancreas	islet of Langerhans		female	R232	5fbbb484-3c8c-48d5-862d-62048e80dad2	Homo sapiens	human adult stage	normal	66.0 year							specimens	d45aee04-cc57-45fc-b9f5-cf5d976b0172	islet_specimen_5	8e1f16a8-f6cb-413e-9ef5-86710253dcd8	SRX12030179	cell_suspension
cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8	tdr:datarepo-fc1febb7:snapshot/hca_prod_daa371e81ec343ef924f896d901eab6f__20220519_dcp2_20230314_dcp25:/0	8fad1312-5d97-49b1-bccb-24e9f53f3c4c	2022-05-16T14:37:15.192000Z	12f4ec09-a1e1-4579-ab54-9f4e25ba588f	sequence_file	SRR15736904_1.fastq.gz	fastq.gz	read1	4867975953	19a12fae-5a0a-42a7-ac84-99c0f1ccb5f3	2022-04-21T23:08:37.487000Z	3da6136d	41dd92918cfa174d84c3d4269774e30d5c1744928400072e4cb80cd5ed77c45c	application/gzip; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8_18552c9b-851d-4395-9606-38c8ec009ee5	https://service.azul.data.humancellatlas.org/repository/files/19a12fae-5a0a-42a7-ac84-99c0f1ccb5f3?catalog=dcp30&version=2022-04-21T23%3A08%3A37.487000Z	344892a7-d4d2-4ef1-a451-d35337de2f5b	SRX12030184		acinar cell || endothelial || leukocyte || pancreatic A cell || pancreatic B cell || pancreatic D cell || pancreatic PP cell || pancreatic ductal cell || pancreatic epsilon cell || pancreatic stellate cell	8fad1312-5d97-49b1-bccb-24e9f53f3c4c	Illumina NovaSeq 6000	False	10x 3' v2	single cell	daa371e8-1ec3-43ef-924f-896d901eab6f	HudsonAlpha Institute for Biotechnology || Imagine Pharma || Stanford University || University of Alberta || University of California, Santa Cruz || University of Michigan || Vanderbilt Center for Stem Cell Biology || Vanderbilt University Medical Center || Vanderbilt University School of Medicine	Alberta Diabetes Institute and Department of Pharmacology || Creative Data Solutions || Department of Bioengineering || Department of Computational Medicine and Bioinformatics || Department of Molecular Physiology and Biophysics || Division of Diabetes, Endocrinology and Metabolism, Department of Medicine || Human Cell Atlas Data Coordination Platform	scHumanPancreaticIslets	Combinatorial transcription factor profiles predict mature and functional human islet α and β cells	44953	82018d6f-cc61-45f4-9f0b-7dc8e69e8c4e	normal	pancreas	islet of Langerhans		female	DON185	e53c50c6-30cb-4443-9656-f51bd9bbcf87	Homo sapiens	human adult stage	normal	39.0 year							specimens	82018d6f-cc61-45f4-9f0b-7dc8e69e8c4e	islet_specimen_2	344892a7-d4d2-4ef1-a451-d35337de2f5b	SRX12030184	cell_suspension
cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8	tdr:datarepo-fc1febb7:snapshot/hca_prod_daa371e81ec343ef924f896d901eab6f__20220519_dcp2_20230314_dcp25:/0	8caa669c-203e-4e00-a324-e2a210c0e70b	2022-05-16T14:37:15.192000Z	14ee7b48-0275-48d3-818a-e9ff5f9dce16	sequence_file	SRR15736909_1.fastq.gz	fastq.gz	read1	4187380712	0813a33d-1ae5-41cd-b072-e4422056467e	2022-04-21T23:08:37.918000Z	023f3c22	7f58519b0e68074309b594c90142376c172c3e8392e54ceccb5be7effa7c4a90	application/gzip; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8_5455b795-fd71-454d-9c76-43d1b3ada463	https://service.azul.data.humancellatlas.org/repository/files/0813a33d-1ae5-41cd-b072-e4422056467e?catalog=dcp30&version=2022-04-21T23%3A08%3A37.918000Z	1b0f3bda-1503-4a3b-bdff-c109218aba42	SRX12030185		acinar cell || endothelial || leukocyte || pancreatic A cell || pancreatic B cell || pancreatic D cell || pancreatic PP cell || pancreatic ductal cell || pancreatic epsilon cell || pancreatic stellate cell	8caa669c-203e-4e00-a324-e2a210c0e70b	Illumina NovaSeq 6000	False	10x 3' v2	single cell	daa371e8-1ec3-43ef-924f-896d901eab6f	HudsonAlpha Institute for Biotechnology || Imagine Pharma || Stanford University || University of Alberta || University of California, Santa Cruz || University of Michigan || Vanderbilt Center for Stem Cell Biology || Vanderbilt University Medical Center || Vanderbilt University School of Medicine	Alberta Diabetes Institute and Department of Pharmacology || Creative Data Solutions || Department of Bioengineering || Department of Computational Medicine and Bioinformatics || Department of Molecular Physiology and Biophysics || Division of Diabetes, Endocrinology and Metabolism, Department of Medicine || Human Cell Atlas Data Coordination Platform	scHumanPancreaticIslets	Combinatorial transcription factor profiles predict mature and functional human islet α and β cells	44953	1e6ddf12-9d1d-460d-b7c8-253c75ee183a	normal	pancreas	islet of Langerhans		male	DON184	272fe70e-868b-4f94-9cfd-641ef6480427	Homo sapiens	adolescent stage	normal	14.0 year							specimens	1e6ddf12-9d1d-460d-b7c8-253c75ee183a	islet_specimen_1	1b0f3bda-1503-4a3b-bdff-c109218aba42	SRX12030185	cell_suspension
cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8	tdr:datarepo-fc1febb7:snapshot/hca_prod_daa371e81ec343ef924f896d901eab6f__20220519_dcp2_20230314_dcp25:/0	a1357d67-c959-4d82-b33f-96a851f8ced0	2022-05-16T14:37:15.192000Z	17463591-a954-42f9-b990-3ddc322e7207	sequence_file	SRR15736900_1.fastq.gz	fastq.gz	read1	4726228777	9b314f2c-abe2-423b-a1e6-94b4408f0136	2022-04-21T23:08:37.303000Z	bef19b77	b375d04a8c3bbb3edd8d13ba1e48fc6fb07f939912cbfc53864606171acc9f1e	application/gzip; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_cfb04b2c-1ef5-43d4-b10c-cc5d7ce7cee8_6c621446-f8ec-4269-a7d5-4a638906046a	https://service.azul.data.humancellatlas.org/repository/files/9b314f2c-abe2-423b-a1e6-94b4408f0136?catalog=dcp30&version=2022-04-21T23%3A08%3A37.303000Z	4c72bbe2-4118-4abd-8a93-bd2c1d73bce3	SRX12030183		acinar cell || endothelial || leukocyte || pancreatic A cell || pancreatic B cell || pancreatic D cell || pancreatic PP cell || pancreatic ductal cell || pancreatic epsilon cell || pancreatic stellate cell	a1357d67-c959-4d82-b33f-96a851f8ced0	Illumina NovaSeq 6000	False	10x 3' v2	single cell	daa371e8-1ec3-43ef-924f-896d901eab6f	HudsonAlpha Institute for Biotechnology || Imagine Pharma || Stanford University || University of Alberta || University of California, Santa Cruz || University of Michigan || Vanderbilt Center for Stem Cell Biology || Vanderbilt University Medical Center || Vanderbilt University School of Medicine	Alberta Diabetes Institute and Department of Pharmacology || Creative Data Solutions || Department of Bioengineering || Department of Computational Medicine and Bioinformatics || Department of Molecular Physiology and Biophysics || Division of Diabetes, Endocrinology and Metabolism, Department of Medicine || Human Cell Atlas Data Coordination Platform	scHumanPancreaticIslets	Combinatorial transcription factor profiles predict mature and functional human islet α and β cells	44953	82018d6f-cc61-45f4-9f0b-7dc8e69e8c4e	normal	pancreas	islet of Langerhans		female	DON185	e53c50c6-30cb-4443-9656-f51bd9bbcf87	Homo sapiens	human adult stage	normal	39.0 year							specimens	82018d6f-cc61-45f4-9f0b-7dc8e69e8c4e	islet_specimen_2	4c72bbe2-4118-4abd-8a93-bd2c1d73bce3	SRX12030183	cell_suspension
